date,value,type
2025-02-03 00:00:00,9566.0,income
2025-09-13 00:00:00,2887.93,income
2025-06-21 00:00:00,8245.84,expense
2025-08-24 00:00:00,5225.47,expense
2025-08-06 00:00:00,5711.64,income
2025-12-31 00:00:00,4601.48,income
2025-03-03 00:00:00,3319.18,expense
2025-06-26 00:00:00,5346.51,income
2025-05-29 00:00:00,7653.64,expense
2025-06-25 00:00:00,3688.56,expense
2025-10-26 00:00:00,9166.66,expense
2025-01-14 00:00:00,8962.36,income
2025-06-15 00:00:00,8332.96,expense
2025-10-01 00:00:00,1946.42,expense
2025-04-08 00:00:00,5896.14,expense
2025-12-23 00:00:00,8089.25,expense
2025-04-03 00:00:00,3138.41,expense
2025-05-30 00:00:00,9433.38,expense
2025-12-27 00:00:00,5952.44,income
2025-07-09 00:00:00,5486.29,expense
2025-02-21 00:00:00,3334.25,income
2025-09-02 00:00:00,3340.34,income
2025-05-01 00:00:00,4725.46,income
2025-09-04 00:00:00,1025.74,expense
2025-05-21 00:00:00,6384.0,income
2025-05-23 00:00:00,7686.13,income
2025-02-16 00:00:00,6381.32,income
2025-09-22 00:00:00,9134.25,income
2025-10-02 00:00:00,1477.32,income
2025-10-20 00:00:00,7192.07,expense
2025-01-16 00:00:00,5607.49,income
2025-07-30 00:00:00,5220.62,expense
2025-08-24 00:00:00,9611.37,income
2025-10-27 00:00:00,5235.94,expense
2025-04-24 00:00:00,3416.89,expense
2025-10-14 00:00:00,6871.99,income
2025-05-10 00:00:00,8825.75,expense
2025-10-16 00:00:00,9346.08,expense
6/15/2025,279.4,expense
2025-12-04 00:00:00,4178.88,expense
2025-06-22 00:00:00,1253.61,expense
2025-03-27 00:00:00,3740.27,income
2025-06-20 00:00:00,2052.09,expense
2025-06-24 00:00:00,5158.53,expense
2025-12-17 00:00:00,2199.74,income
2025-12-09 00:00:00,1185.01,income
2025-01-03 00:00:00,5756.3,income
2025-10-04 00:00:00,7277.24,expense
2025-04-20 00:00:00,3458.78,income
2025-12-17 00:00:00,4884.36,expense
2025-12-21 00:00:00,3707.96,income
2025-11-03 00:00:00,4790.27,income
2025-06-02 00:00:00,2353.84,expense
2025-06-11 00:00:00,8819.4,income
2025-02-12 00:00:00,1136.84,income
2025-01-13 00:00:00,8240.87,expense
2025-11-11 00:00:00,6384.39,expense
2025-08-26 00:00:00,8650.54,income
2025-10-26 00:00:00,8319.07,income
2025-06-26 00:00:00,4344.36,income
2025-01-24 00:00:00,1150.87,expense
2025-11-29 00:00:00,9236.96,expense
2025-05-06 00:00:00,9881.05,income
2025-05-24 00:00:00,2916.0,income
2025-08-20 00:00:00,4550.7,expense
2025-01-29 00:00:00,8406.0,expense
2025-10-02 00:00:00,4240.37,expense
2025-03-27 00:00:00,3997.29,income
2025-03-25 00:00:00,8150.72,income
2025-04-24 00:00:00,7437.76,income
2025-06-06 00:00:00,5338.84,income
2025-05-17 00:00:00,7070.38,expense
2025-01-28 00:00:00,3804.43,expense
2025-07-19 00:00:00,4791.38,income
2025-12-16 00:00:00,6971.53,income
2025-10-16 00:00:00,3330.19,income
2025-01-18 00:00:00,2710.41,expense
2025-12-21 00:00:00,5557.44,income
2025-06-23 00:00:00,8150.32,expense
2025-03-30 00:00:00,7615.77,expense
2025-07-28 00:00:00,8477.51,expense
2025-12-11 00:00:00,9248.28,expense
2025-08-10 00:00:00,8804.44,expense
2025-04-22 00:00:00,3467.92,income
2025-01-27 00:00:00,5455.56,income
2025-04-21 00:00:00,7281.99,income
2025-10-02 00:00:00,1127.5,income
2025-03-23 00:00:00,8711.36,expense
2025-06-28 00:00:00,4345.31,expense
2025-08-26 00:00:00,4814.31,expense
2025-07-31 00:00:00,2233.61,expense
2025-10-18 00:00:00,6672.55,income
2025-09-11 00:00:00,9733.7,expense
3/3/2025,220.48,expense
2025-06-28 00:00:00,3269.39,expense
2025-10-10 00:00:00,3310.28,income
2025-01-19 00:00:00,6890.18,expense
2025-06-23 00:00:00,6784.56,expense
2025-07-01 00:00:00,2662.71,expense
2025-08-13 00:00:00,9632.23,expense
2025-02-15 00:00:00,6242.96,expense
2025-07-20 00:00:00,9292.84,income
2025-01-16 00:00:00,9037.53,income
2025-08-09 00:00:00,1803.42,expense
2025-01-14 00:00:00,6036.46,expense
2025-12-31 00:00:00,2173.11,income
2025-01-26 00:00:00,7879.17,income
2025-02-11 00:00:00,5794.72,expense
2025-06-22 00:00:00,6261.18,expense
2025-02-04 00:00:00,8729.46,expense
2025-05-13 00:00:00,9028.2,expense
2025-08-20 00:00:00,1639.69,expense
2025-12-30 00:00:00,1914.83,income
3/19/2025,219.22,expense
2025-11-20 00:00:00,4929.37,expense
2025-03-04 00:00:00,5309.58,expense
2025-10-18 00:00:00,3016.96,expense
2025-05-27 00:00:00,5744.9,expense
2025-11-25 00:00:00,4766.34,expense
2025-12-02 00:00:00,7128.61,income
2025-03-01 00:00:00,7233.62,expense
2025-07-04 00:00:00,2180.92,income
2025-05-14 00:00:00,6502.05,expense
2025-07-17 00:00:00,9770.61,income
2025-06-09 00:00:00,5921.88,expense
2025-05-30 00:00:00,1122.72,income
2025-07-11 00:00:00,4041.83,income
2025-07-10 00:00:00,8486.28,income
2025-06-19 00:00:00,4158.29,expense
2025-09-04 00:00:00,6324.35,expense
2025-04-01 00:00:00,8562.62,expense
2/1/2025,328.3,expense
2025-02-01 00:00:00,5741.03,expense
2025-08-01 00:00:00,1328.27,income
2025-04-14 00:00:00,7387.15,expense
2025-01-10 00:00:00,5987.81,expense
2025-07-11 00:00:00,3599.06,income
2025-09-26 00:00:00,4461.02,expense
2025-09-08 00:00:00,5495.78,expense
2025-05-21 00:00:00,6200.33,income
2025-02-16 00:00:00,8083.98,income
2025-10-29 00:00:00,3843.25,expense
2025-03-22 00:00:00,1626.51,expense
2025-03-15 00:00:00,1946.82,expense
2025-08-20 00:00:00,8223.96,income
2025-03-11 00:00:00,8819.65,expense
2025-04-19 00:00:00,1296.11,expense
2025-01-10 00:00:00,9342.81,expense
2025-05-09 00:00:00,8725.99,income
2025-03-24 00:00:00,2889.19,expense
2025-06-11 00:00:00,6847.8,expense
2025-06-02 00:00:00,7880.45,income
2025-11-14 00:00:00,6570.62,expense
2025-09-24 00:00:00,1762.99,expense
2025-12-16 00:00:00,7418.09,expense
2025-11-16 00:00:00,3036.0,income
2025-06-01 00:00:00,2125.9,expense
2025-11-02 00:00:00,6096.27,expense
2025-12-21 00:00:00,2403.46,income
2025-06-27 00:00:00,4326.78,income
2025-05-19 00:00:00,6533.84,income
2025-04-12 00:00:00,4428.14,income
2025-07-16 00:00:00,1606.29,expense
2025-02-17 00:00:00,8632.04,expense
3/17/2025,231.7,expense
2025-07-12 00:00:00,2679.44,expense
2025-02-08 00:00:00,4517.63,income
2025-06-09 00:00:00,8102.62,income
2025-08-24 00:00:00,6584.08,income
2025-11-24 00:00:00,1340.52,income
2025-10-10 00:00:00,9230.01,expense
2025-02-13 00:00:00,6562.77,income
2025-11-01 00:00:00,2573.57,income
2025-10-27 00:00:00,8485.6,expense
2025-11-19 00:00:00,5482.57,expense
2025-06-19 00:00:00,3670.44,income
2025-11-21 00:00:00,4411.05,expense
2025-03-30 00:00:00,7940.04,income
2025-10-17 00:00:00,4271.23,expense
2025-12-07 00:00:00,2052.05,income
2025-01-23 00:00:00,2148.12,income
2025-08-11 00:00:00,3327.71,income
2025-09-04 00:00:00,9244.41,expense
2025-03-26 00:00:00,1746.29,expense
2025-11-12 00:00:00,5149.87,expense
2025-09-05 00:00:00,3104.68,income
2025-10-11 00:00:00,2542.08,expense
2025-12-15 00:00:00,4516.98,income
2025-12-25 00:00:00,5462.63,expense
2025-02-05 00:00:00,3219.58,expense
2025-08-06 00:00:00,9108.6,expense
2025-07-02 00:00:00,9181.01,expense
3/6/2025,231.59,expense
2025-04-05 00:00:00,4680.4,income
2025-11-08 00:00:00,7056.58,expense
2025-04-21 00:00:00,5252.65,expense
2025-02-27 00:00:00,2278.01,expense
2025-11-28 00:00:00,7161.41,expense
2025-01-10 00:00:00,6813.52,income
2025-11-10 00:00:00,5509.27,income
2025-09-21 00:00:00,8172.93,expense
2025-12-26 00:00:00,6224.33,expense
2025-09-15 00:00:00,8728.41,income
2025-03-15 00:00:00,8805.73,income
2025-12-02 00:00:00,1710.79,expense
2025-08-05 00:00:00,2098.77,expense
2025-02-13 00:00:00,2533.68,income
2025-06-15 00:00:00,1175.91,income
2025-11-10 00:00:00,9153.69,expense
2025-11-10 00:00:00,8436.83,income
2025-05-25 00:00:00,4208.57,expense
2025-07-19 00:00:00,6510.83,expense
2025-08-11 00:00:00,4524.56,expense
2025-10-21 00:00:00,7107.73,income
2025-01-27 00:00:00,4097.35,income
2025-06-02 00:00:00,9312.1,income
2025-09-22 00:00:00,8686.1,expense
2025-08-03 00:00:00,7098.4,income
2025-06-03 00:00:00,4248.81,income
2025-11-23 00:00:00,4536.46,expense
2025-10-25 00:00:00,8244.94,expense
2025-07-08 00:00:00,3468.21,expense
2025-09-22 00:00:00,8521.3,expense
2025-09-20 00:00:00,1536.75,expense
2025-10-23 00:00:00,5137.6,income
2025-10-20 00:00:00,9427.64,income
2025-01-13 00:00:00,2004.83,expense
2025-08-02 00:00:00,9310.75,income
2025-09-02 00:00:00,3293.51,income
2025-02-25 00:00:00,3645.08,expense
2025-08-29 00:00:00,4487.81,expense
2025-01-29 00:00:00,6850.91,income
2025-06-05 00:00:00,4737.84,income
2025-04-13 00:00:00,4278.77,income
2025-06-30 00:00:00,1695.38,expense
2025-10-02 00:00:00,3658.94,expense
2025-05-26 00:00:00,9518.18,expense
2025-06-25 00:00:00,6349.88,income
2025-05-09 00:00:00,4354.84,expense
2025-12-11 00:00:00,9989.87,expense
2025-07-27 00:00:00,8586.53,expense
2025-12-09 00:00:00,8502.45,expense
2025-06-21 00:00:00,1502.0,income
2025-01-01 00:00:00,2990.08,income
2025-04-18 00:00:00,4734.75,income
2025-10-25 00:00:00,7417.72,expense
2025-01-13 00:00:00,1295.92,expense
2025-06-13 00:00:00,5006.64,expense
2025-09-13 00:00:00,5791.58,income
2025-01-25 00:00:00,7687.48,expense
2025-12-30 00:00:00,9030.65,expense
2025-02-08 00:00:00,8333.69,income
2025-02-15 00:00:00,4659.75,income
2025-12-20 00:00:00,6459.32,expense
2025-06-12 00:00:00,3722.65,expense
2025-10-07 00:00:00,1777.84,income
2025-04-28 00:00:00,1028.33,income
2025-11-27 00:00:00,3781.97,expense
2025-05-14 00:00:00,1889.66,expense
2025-01-12 00:00:00,6092.1,expense
2025-09-25 00:00:00,6472.76,income
2025-05-06 00:00:00,3526.05,expense
2025-07-24 00:00:00,1084.46,expense
2025-03-25 00:00:00,4066.82,income
2025-05-07 00:00:00,2210.37,expense
2025-03-25 00:00:00,9514.87,expense
2025-08-06 00:00:00,9224.51,expense
2025-04-19 00:00:00,7776.53,income
2025-07-28 00:00:00,5306.58,expense
2025-04-04 00:00:00,9440.34,income
2025-01-17 00:00:00,4944.37,expense
2025-12-10 00:00:00,3330.36,income
2025-02-01 00:00:00,7296.5,expense
2025-07-25 00:00:00,7899.92,income
2025-12-04 00:00:00,6298.29,income
2025-01-03 00:00:00,1335.76,expense
2025-11-12 00:00:00,3174.32,income
2025-01-07 00:00:00,5644.46,expense
2025-09-29 00:00:00,4242.28,expense
2025-01-01 00:00:00,7625.68,income
2025-03-22 00:00:00,7391.68,expense
2025-10-27 00:00:00,1695.48,income
2025-11-15 00:00:00,6047.84,expense
2025-04-04 00:00:00,2672.16,income
4/7/2025,236.75,expense
2025-06-29 00:00:00,2962.07,expense
2025-11-22 00:00:00,4207.58,income
2025-02-12 00:00:00,1449.38,expense
2025-02-03 00:00:00,6055.17,income
2025-02-25 00:00:00,1115.09,expense
2025-09-11 00:00:00,8556.44,expense
2025-08-05 00:00:00,7317.61,expense
2025-06-21 00:00:00,5814.13,expense
2025-12-07 00:00:00,7731.5,expense
2025-08-26 00:00:00,9413.9,expense
2025-11-01 00:00:00,4119.06,expense
2025-08-26 00:00:00,8852.43,income
2025-10-21 00:00:00,3420.05,expense
2025-03-23 00:00:00,3472.56,income
2025-01-17 00:00:00,1085.62,expense
2025-09-14 00:00:00,7502.31,income
2025-07-04 00:00:00,5020.26,income
1/24/2025,211.76,expense
2025-09-18 00:00:00,1942.65,expense
2025-08-10 00:00:00,8640.93,income
2025-05-31 00:00:00,9144.88,income
2025-09-05 00:00:00,5335.2,income
2025-02-04 00:00:00,3264.42,income
2025-10-18 00:00:00,1166.43,expense
2025-07-30 00:00:00,4428.57,expense
2025-12-04 00:00:00,8097.88,expense
2025-02-09 00:00:00,3761.75,income
2025-09-16 00:00:00,1241.48,expense
2025-12-22 00:00:00,8623.07,income
2025-08-11 00:00:00,2958.97,expense
2025-07-19 00:00:00,9216.87,income
2025-11-06 00:00:00,6328.73,income
2025-10-01 00:00:00,2243.19,income
2025-07-01 00:00:00,4261.58,expense
2025-02-17 00:00:00,8629.13,income
2025-08-15 00:00:00,8280.63,income
2025-01-04 00:00:00,1780.89,expense
2025-03-31 00:00:00,7395.8,income
5/20/2025,211.58,expense
2025-05-12 00:00:00,2818.58,income
2025-10-06 00:00:00,1455.17,income
2025-11-17 00:00:00,8519.6,expense
2025-10-30 00:00:00,1581.58,expense
2025-01-30 00:00:00,3474.73,income
2025-11-16 00:00:00,2700.89,expense
2025-03-28 00:00:00,1458.83,expense
2025-05-31 00:00:00,4936.19,expense
2025-02-25 00:00:00,8485.03,expense
2025-03-17 00:00:00,4806.17,expense
2025-01-07 00:00:00,7219.3,expense
2025-03-20 00:00:00,7624.68,income
2025-04-06 00:00:00,2588.4,expense
2025-01-01 00:00:00,6792.56,expense
2025-12-09 00:00:00,9501.48,income
2025-09-24 00:00:00,4077.42,income
2025-02-09 00:00:00,6822.73,expense
2025-12-26 00:00:00,5087.9,expense
2025-08-20 00:00:00,8719.55,expense
2025-08-18 00:00:00,2658.22,expense
2025-06-02 00:00:00,2355.42,income
2025-02-22 00:00:00,6256.61,income
2025-03-08 00:00:00,7805.28,expense
2025-06-05 00:00:00,4994.55,expense
2025-12-12 00:00:00,1289.37,expense
2025-11-08 00:00:00,5470.37,income
2025-05-05 00:00:00,1476.66,income
2025-07-03 00:00:00,5823.35,income
2025-11-22 00:00:00,9509.42,income
3/5/2025,209.24,expense
2025-01-21 00:00:00,1475.3,income
2/10/2025,259.63,expense
2025-06-29 00:00:00,6545.66,income
2025-04-08 00:00:00,7654.7,income
2025-09-03 00:00:00,8889.69,expense
2025-09-03 00:00:00,7901.72,income
2025-07-15 00:00:00,3844.1,income
2025-07-07 00:00:00,6354.82,income
2025-02-11 00:00:00,5602.74,expense
2025-07-01 00:00:00,6498.18,expense
2025-04-02 00:00:00,9296.23,expense
2025-10-14 00:00:00,7309.01,expense
2025-12-10 00:00:00,1829.39,expense
2025-03-27 00:00:00,4066.29,income
2025-11-15 00:00:00,8076.58,expense
2025-02-17 00:00:00,2153.05,income
2025-10-06 00:00:00,3704.45,expense
2025-02-13 00:00:00,6417.65,expense
2025-10-28 00:00:00,4826.13,expense
2025-01-31 00:00:00,5876.79,expense
2025-10-24 00:00:00,8683.25,expense
2025-12-14 00:00:00,6210.23,expense
2025-02-21 00:00:00,4334.52,expense
2025-02-07 00:00:00,6291.33,expense
2025-02-09 00:00:00,9270.23,expense
2025-01-29 00:00:00,7229.41,income
2025-06-12 00:00:00,9520.36,expense
2025-05-18 00:00:00,6360.89,expense
2025-10-08 00:00:00,1984.71,expense
2025-01-21 00:00:00,5939.72,expense
2025-08-30 00:00:00,9231.22,income
2025-01-14 00:00:00,9848.12,expense
2025-03-05 00:00:00,6799.29,expense
2025-07-13 00:00:00,8362.76,expense
2025-04-12 00:00:00,7686.8,income
2025-09-24 00:00:00,7762.74,expense
6/9/2025,235.62,expense
2025-08-13 00:00:00,7946.47,income
2025-05-12 00:00:00,5279.65,income
2025-02-23 00:00:00,2162.55,income
2025-06-06 00:00:00,8540.69,income
2025-11-30 00:00:00,2597.05,expense
2025-02-09 00:00:00,4344.55,expense
2025-04-19 00:00:00,2745.11,expense
2025-06-10 00:00:00,4636.25,expense
2025-11-07 00:00:00,6346.43,income
2025-01-26 00:00:00,5655.83,income
2025-05-14 00:00:00,8168.04,income
2025-12-11 00:00:00,3839.26,expense
2025-04-17 00:00:00,1159.73,expense
2025-11-12 00:00:00,5302.77,expense
2025-02-15 00:00:00,9227.46,income
2025-10-01 00:00:00,1222.66,expense
2025-10-20 00:00:00,4726.38,expense
2025-05-15 00:00:00,6326.97,expense
2025-08-18 00:00:00,6148.78,expense
2025-11-20 00:00:00,3769.8,expense
2025-11-11 00:00:00,3835.31,expense
2025-11-28 00:00:00,2604.2,expense
2025-10-30 00:00:00,3585.36,income
2025-04-08 00:00:00,8371.08,expense
2025-09-05 00:00:00,4342.98,expense
2025-12-06 00:00:00,2862.53,expense
2025-07-04 00:00:00,2953.11,income
2025-06-11 00:00:00,8011.92,expense
2025-11-05 00:00:00,1943.88,expense
2025-02-02 00:00:00,2706.7,expense
2025-08-26 00:00:00,1341.17,income
2025-06-14 00:00:00,3166.09,income
2025-03-02 00:00:00,9333.31,income
2/3/2025,237.15,expense
2025-02-10 00:00:00,4735.02,income
2025-08-09 00:00:00,6019.27,income
2025-11-25 00:00:00,3422.24,expense
2025-02-06 00:00:00,7815.74,income
2025-02-13 00:00:00,7515.11,expense
2025-02-18 00:00:00,8431.16,expense
2025-09-08 00:00:00,8636.8,expense
2025-12-04 00:00:00,3815.73,expense
2025-08-03 00:00:00,6015.21,income
2025-05-07 00:00:00,4596.5,expense
2025-09-18 00:00:00,5192.73,income
2025-07-28 00:00:00,4347.49,expense
2025-10-10 00:00:00,2960.75,income
2025-08-05 00:00:00,8213.73,income
2025-07-17 00:00:00,3032.36,income
2025-02-12 00:00:00,5164.05,income
6/27/2025,244.71,expense
2025-07-03 00:00:00,9482.9,income
2025-04-24 00:00:00,6790.94,income
2025-09-11 00:00:00,4946.35,income
2025-10-29 00:00:00,3518.83,expense
2025-11-16 00:00:00,1164.9,income
2025-11-21 00:00:00,5331.1,expense
2025-02-07 00:00:00,8243.58,income
2025-02-03 00:00:00,8365.06,expense
2025-12-08 00:00:00,8403.69,expense
2025-06-14 00:00:00,5045.73,expense
2025-01-27 00:00:00,4769.55,income
2025-04-06 00:00:00,2693.78,expense
2025-12-09 00:00:00,4173.9,income
2025-10-29 00:00:00,3400.86,income
2025-01-12 00:00:00,7007.73,income
2025-10-05 00:00:00,6167.77,income
2025-06-24 00:00:00,1800.36,expense
2025-03-15 00:00:00,9632.35,income
2025-05-07 00:00:00,2991.99,expense
2025-09-20 00:00:00,2072.19,income
2025-04-15 00:00:00,1856.81,income
2025-08-20 00:00:00,5385.8,expense
2025-02-28 00:00:00,7595.64,income
2025-09-09 00:00:00,5488.27,income
2025-09-25 00:00:00,4953.51,expense
2025-12-02 00:00:00,5263.75,income
2025-09-29 00:00:00,3371.83,income
2025-07-20 00:00:00,5668.54,expense
2025-09-24 00:00:00,2233.51,income
2025-12-21 00:00:00,8105.44,income
2025-05-09 00:00:00,3237.47,expense
2025-10-07 00:00:00,7692.83,income
2025-01-24 00:00:00,9539.54,income
2025-11-07 00:00:00,7999.33,income
3/15/2025,287.95,expense
2025-08-25 00:00:00,1117.34,income
5/22/2025,240.19,expense
2025-04-23 00:00:00,4189.41,expense
2025-06-16 00:00:00,3372.7,expense
2025-08-13 00:00:00,7786.63,expense
2025-05-26 00:00:00,3921.41,expense
2025-04-26 00:00:00,3364.01,expense
2025-08-26 00:00:00,3252.5,income
2025-09-12 00:00:00,9168.24,expense
2025-07-28 00:00:00,5598.73,expense
2025-05-07 00:00:00,1197.37,income
2025-07-13 00:00:00,7420.42,income
2025-08-17 00:00:00,9310.95,expense
2025-06-15 00:00:00,3743.59,expense
2025-07-18 00:00:00,2923.13,income
2025-04-30 00:00:00,5930.77,expense
2025-08-13 00:00:00,4773.17,income
2025-01-09 00:00:00,2837.84,income
2025-10-27 00:00:00,4481.2,income
3/29/2025,271.45,expense
2025-09-20 00:00:00,1575.98,expense
2025-12-09 00:00:00,7768.8,expense
2025-06-06 00:00:00,6631.54,expense
2025-07-05 00:00:00,6308.08,income
2025-12-10 00:00:00,6331.05,income
2025-09-01 00:00:00,4553.45,income
2025-10-10 00:00:00,4520.47,income
2025-09-21 00:00:00,1674.89,income
2025-10-29 00:00:00,7786.11,expense
2025-04-19 00:00:00,2761.2,income
2025-02-24 00:00:00,2795.54,expense
2025-11-02 00:00:00,3453.65,expense
2025-04-24 00:00:00,8205.55,income
2025-09-01 00:00:00,5518.99,income
2025-05-22 00:00:00,2366.9,expense
2025-04-05 00:00:00,9203.87,expense
2025-02-22 00:00:00,5062.05,income
2025-01-27 00:00:00,6789.03,expense
2025-03-30 00:00:00,8846.69,income
2025-08-18 00:00:00,3847.65,income
2025-09-09 00:00:00,5871.48,income
2025-02-28 00:00:00,2005.72,income
2025-05-07 00:00:00,3775.63,expense
2025-06-07 00:00:00,9827.84,expense
2025-02-05 00:00:00,6638.95,income
2025-12-27 00:00:00,5706.02,income
2025-03-14 00:00:00,8116.01,expense
2025-07-30 00:00:00,5460.84,expense
2025-03-31 00:00:00,3785.26,expense
2025-09-30 00:00:00,3478.53,expense
2025-10-22 00:00:00,8691.75,income
2025-06-12 00:00:00,9813.62,income
2025-12-09 00:00:00,6882.52,income
2025-09-16 00:00:00,9609.2,expense
2025-11-09 00:00:00,1629.22,income
2025-04-30 00:00:00,8838.19,income
2025-06-03 00:00:00,8829.52,income
2025-03-30 00:00:00,4722.1,expense
2025-01-10 00:00:00,9878.47,income
2025-02-23 00:00:00,8807.78,income
2025-11-21 00:00:00,9246.72,income
2025-06-25 00:00:00,5015.06,income
2025-07-26 00:00:00,5190.3,income
2025-10-25 00:00:00,7781.43,expense
2025-01-27 00:00:00,1449.62,income
2025-09-26 00:00:00,6435.58,expense
2025-10-27 00:00:00,5635.62,expense
2025-12-07 00:00:00,2484.51,income
2025-10-05 00:00:00,3721.33,income
2025-12-24 00:00:00,7733.18,income
2025-08-04 00:00:00,2861.86,income
2025-03-03 00:00:00,3875.42,income
2025-10-27 00:00:00,9611.35,expense
2025-04-05 00:00:00,8979.7,expense
2025-05-03 00:00:00,8887.22,income
2025-06-04 00:00:00,4033.93,income
2025-07-31 00:00:00,4363.28,income
2025-04-11 00:00:00,3794.12,expense
2025-12-04 00:00:00,2725.96,income
2025-09-11 00:00:00,4947.2,income
2025-11-21 00:00:00,3065.22,expense
1/13/2025,230.76,expense
2025-08-14 00:00:00,8492.52,expense
2025-03-09 00:00:00,9030.83,income
2025-07-27 00:00:00,2120.11,income
2025-01-07 00:00:00,2517.6,income
2025-08-31 00:00:00,9122.21,expense
2025-03-19 00:00:00,7939.87,income
2025-12-04 00:00:00,9243.24,income
2025-01-13 00:00:00,6925.67,expense
2025-04-07 00:00:00,6870.33,expense
2025-09-03 00:00:00,4057.52,income
2025-07-19 00:00:00,1047.58,income
2025-08-25 00:00:00,4040.09,income
2025-08-02 00:00:00,5177.42,income
2025-11-13 00:00:00,2027.29,expense
2025-06-24 00:00:00,2700.55,income
2025-07-31 00:00:00,7129.89,income
2025-08-30 00:00:00,4225.85,expense
2025-07-01 00:00:00,6698.97,income
2025-10-25 00:00:00,1719.44,income
2025-04-30 00:00:00,6667.57,income
2025-04-18 00:00:00,3770.04,expense
2025-12-17 00:00:00,7519.89,income
2025-03-15 00:00:00,4769.75,expense
2025-06-13 00:00:00,5224.26,income
2025-09-21 00:00:00,7478.58,expense
1/21/2025,244.71,expense
2025-01-27 00:00:00,2145.67,income
2025-03-07 00:00:00,7609.76,expense
2025-06-09 00:00:00,9014.43,expense
2025-08-24 00:00:00,1182.2,expense
2025-08-27 00:00:00,2215.35,income
2025-05-06 00:00:00,7186.9,expense
2025-07-10 00:00:00,5845.98,expense
2025-04-18 00:00:00,3335.97,expense
2025-06-20 00:00:00,4481.66,income
5/1/2025,8000.0,income
2025-01-23 00:00:00,2424.31,expense
2025-01-04 00:00:00,9399.52,income
2025-03-22 00:00:00,7452.75,income
2025-08-06 00:00:00,5517.52,income
2025-11-16 00:00:00,9374.53,expense
2025-02-14 00:00:00,1408.16,income
2025-01-14 00:00:00,3211.16,income
2025-03-31 00:00:00,2896.39,income
2025-07-18 00:00:00,5833.98,income
2025-08-23 00:00:00,5342.48,expense
2025-08-24 00:00:00,2517.15,income
2025-05-23 00:00:00,3299.05,expense
2025-10-15 00:00:00,1796.51,income
2025-01-21 00:00:00,6320.46,expense
2025-07-29 00:00:00,9403.89,income
2025-09-11 00:00:00,8891.18,income
2025-01-01 00:00:00,5275.38,expense
2025-04-05 00:00:00,3362.25,expense
2025-04-02 00:00:00,6436.35,expense
2025-10-05 00:00:00,7013.31,expense
2025-11-12 00:00:00,2569.4,income
2025-01-03 00:00:00,3861.93,expense
2025-03-12 00:00:00,9512.52,expense
2025-04-19 00:00:00,7394.08,income
2025-03-25 00:00:00,1878.83,expense
2025-11-23 00:00:00,2493.03,income
2025-06-23 00:00:00,6915.8,income
2025-02-21 00:00:00,2018.37,income
2025-04-07 00:00:00,5836.2,income
2025-03-01 00:00:00,6760.61,expense
2025-05-08 00:00:00,1620.88,expense
2025-01-07 00:00:00,4971.04,income
2025-12-02 00:00:00,2336.06,expense
2025-05-01 00:00:00,8684.43,income
2025-04-21 00:00:00,3614.37,income
2025-02-15 00:00:00,7079.87,income
2025-02-24 00:00:00,1749.56,income
2025-11-12 00:00:00,8270.42,expense
2025-05-18 00:00:00,1727.67,income
2025-12-08 00:00:00,9045.43,expense
2025-07-01 00:00:00,2122.53,expense
2025-06-15 00:00:00,8729.09,income
2025-01-20 00:00:00,8070.62,income
2025-04-06 00:00:00,6931.73,income
2025-12-22 00:00:00,8474.12,expense
2025-10-24 00:00:00,7558.91,income
2025-09-05 00:00:00,3642.99,income
2025-06-12 00:00:00,6714.49,income
2025-04-18 00:00:00,9414.89,income
2025-05-25 00:00:00,6651.17,income
2025-11-29 00:00:00,5936.76,expense
2025-11-14 00:00:00,6255.58,expense
2025-12-09 00:00:00,7194.98,income
2025-06-11 00:00:00,6971.42,income
2025-04-13 00:00:00,6202.17,expense
2025-05-05 00:00:00,2319.61,income
2025-10-10 00:00:00,7433.11,income
2025-04-17 00:00:00,6139.46,income
2025-05-03 00:00:00,6591.81,expense
2025-01-03 00:00:00,9214.2,income
2025-12-25 00:00:00,2582.92,income
2025-02-15 00:00:00,8418.79,income
2025-08-14 00:00:00,1446.82,expense
2025-08-20 00:00:00,1971.85,expense
2025-05-11 00:00:00,6886.26,income
2025-03-10 00:00:00,4715.83,income
2025-12-27 00:00:00,9257.98,expense
2025-01-06 00:00:00,2319.1,expense
2025-06-24 00:00:00,1218.84,expense
2025-03-13 00:00:00,3210.92,income
2025-06-29 00:00:00,7682.14,expense
2025-11-12 00:00:00,3237.31,expense
2025-08-22 00:00:00,7958.46,expense
2025-03-15 00:00:00,9832.99,income
2025-07-06 00:00:00,3539.42,expense
2025-12-16 00:00:00,5063.93,income
2025-11-17 00:00:00,8607.02,expense
2025-03-30 00:00:00,7917.75,expense
2025-09-01 00:00:00,2079.57,income
2025-06-23 00:00:00,1955.14,expense
2025-05-02 00:00:00,3073.72,income
2025-08-26 00:00:00,5082.98,expense
2025-07-30 00:00:00,8185.55,expense
2025-12-26 00:00:00,1773.62,expense
2025-02-07 00:00:00,1348.8,expense
2025-03-29 00:00:00,7538.86,income
2025-04-04 00:00:00,4387.36,income
2025-11-16 00:00:00,9548.48,income
2025-12-14 00:00:00,8038.31,income
2025-03-07 00:00:00,9690.74,income
2025-12-15 00:00:00,3461.82,expense
2025-10-11 00:00:00,7243.83,expense
2025-10-02 00:00:00,8027.37,income
